P,Tmax,Tmin,P_N,Tmax_N,Tmin_N,P_X,Tmax_X,Tmin_X
100,28.18,17.47666667,103.78,27.90333333,16.85133333,125.2,28.41666667,17.45666667
168,25.72258065,16.22580645,145.95,25.69935484,15.80806452,219,25.95806452,16.32903226
20,24.37,13.96,33.21,24.12433333,12.17566667,15.1,24.6,13.93666667
0.2,24.71612903,12.36451613,0,24.40709677,10.71677419,0,24.96774194,12.41612903
60.6,26.3516129,14.53548387,42.07,27.8516129,13.18516129,64.9,26.6,14.59032258
5.6,31.55333333,17.06,10.61,33.29066667,15.06066667,12.7,31.78,17.12333333
112.2,30.4,17.66129032,115.42,33.15967742,18.29290323,131.7,30.62258065,17.79354839
221.4,29.63333333,17.55666667,179.61,30.71666667,17.27833333,241.6,29.84333333,17.60333333
90.6,31.09677419,19.79032258,111.24,31.92580645,19.77225806,132.5,31.26129032,19.93870968
225.2,29.98387097,19.58064516,218.32,30.10548387,19.82645161,261,30.19032258,19.67419355
79.8,29.825,18.78571429,139.65,30.24071429,18.82964286,91.3,30.00714286,18.96071429
204.8,31.44193548,20.30967742,158.15,30.95129032,20.76806452,166.8,31.67419355,20.4483871
13.2,29.18666667,17.60333333,20.85,28.86066667,17.338,25.3,29.42,17.75666667
9.2,27.38064516,15.22258065,9,26.9683871,14.14354839,13.4,27.62258065,15.29354839
12.4,26.43,15.39666667,12.36,26.892,14.42066667,19.5,26.73333333,15.59
0.2,27.25454545,14.14545455,0.13,28.21090909,13.45,0.1,27.50909091,14.14545455
17.2,27.89,15.08,15.2,30.62,13.67,23.8,28.15,15.12
54.8,28.58695652,15.94782609,66.94,30.06434783,15.95086957,69.5,28.8,16.14782609
182.4,29.02580645,18.0483871,175.65,30.35451613,17.70645161,195.6,29.24193548,18.19354839
120.8,29.51333333,18.63,139.96,30.262,18.43333333,150.1,29.71666667,18.76666667
164.8,32.06451613,19.68709677,85.17,33.08225806,19.73580645,120,32.28709677,19.79677419
141.6,32.87419355,20.77741935,103.41,33.17193548,21.1683871,130.4,33.11290323,20.85806452
100.4,30.63214286,19.9,113.08,31.79714286,20.06357143,204.4,30.83928571,19.95357143
32.6,30.03870968,19.33548387,104.48,30.67064516,19.89612903,167.1,30.27419355,19.5
73,29.31666667,18.71333333,86.58,30.858,18.08533333,113.7,29.54666667,18.87333333
12.8,27.36774194,17.03225806,21.51,28.48322581,16.36548387,17.2,27.57741935,16.99032258
12.4,26.48333333,15.12333333,21.46,27.62,13.593,16.9,26.74,15.12666667
28.2,25.42903226,13.10967742,44.82,26.48258065,11.75032258,30,25.6483871,13.01612903
6,28.22258065,14.28387097,4.05,29.2416129,13.38741935,5.5,28.38709677,14.28709677
40.8,31.25,17.25,39.57,33.37,16.747,55.5,31.42,17.36
52.8,33.20967742,18.32580645,43.37,35.31580645,18.71709677,54.8,33.36451613,18.48064516
130.6,31.33666667,18.92666667,110.69,33.978,18.99166667,126.5,31.49666667,19.07333333
208.6,30.66774194,19.34516129,66,32.94225806,19.79,143.5,30.84516129,19.57741935
181.4,30.99354839,19.99032258,83.9,33.63,20.34322581,175.2,31.18064516,20.12580645
325.8,28.7862069,19.65517241,208.46,31.08310345,19.53241379,354.9,29.02068966,19.73793103
11.8,30.64516129,18.04516129,43.39,32.01193548,18.33774194,39.2,30.8516129,18.19677419
18.2,29.05666667,15.98333333,10.98,30.88,15.42066667,21.8,29.20333333,16.13666667
28.4,25.70645161,13.43548387,21.58,27.43129032,11.67064516,35,25.94193548,13.3516129
68.2,26.00666667,15.84333333,62.07,27.54766667,14.46066667,77.6,26.28,15.92666667
8.8,26.90645161,14.13548387,6.18,28.5583871,12.56903226,6.1,27.18709677,14.29354839
186.8,30.20645161,24.49206987,201.91,28.32354839,20.93258065,204.9,30.36451613,20.78387097
77.2,32.26071429,26.03020829,109.84,29.04642857,20.65928571,97.6,32.43214286,21.1
202.2,31.58709677,25.26680097,95.82,29.95677419,19.98193548,185.2,31.8516129,20.36129032
59.4,29.85333333,23.71458337,122.1,29.366,18.28333333,81,30.1,18.91
108,28.05806452,22.2395161,94.96,27.98806452,17.08258065,103.4,28.31612903,17.69032258
0.8,26.63666667,20.27597223,3.09,27.271,13.584,1.5,26.9,14.66666667
0,26.31290323,19.36553294,0.16,27.54032258,12.49290323,0,26.55483871,13.17419355
13,29.58709677,22.22150532,21.13,31.53,15.96322581,12.3,29.87741935,16.03870968
21.2,33.09333333,25.3969444,17.42,35.348,18.75533333,19.6,33.35666667,18.10333333
115.6,33.50967742,25.91706984,96.74,34.91741935,20.88322581,93,33.69354839,19.92903226
268.8,30.78,24.34069447,217.96,30.15066667,19.94133333,245.5,30.95666667,19.42
281.4,31.0483871,25.18575265,171.08,29.64290323,20.71387097,286.6,31.23870968,20.8516129
253.4,31.30967742,24.90497316,200.95,28.55,20.99709677,266.3,31.43548387,20.86451613
130.8,30.90714286,24.72946432,139.52,28.64464286,19.91964286,162.7,31.07142857,20.33928571
132,32.47419355,26.20111084,106.02,29.52354839,21.39774194,114.1,32.71935484,21.40967742
15,30.03684211,24.08913484,12.53,29.61894737,18.35105263,19.1,30.33684211,18.94736842
0.8,29.15,22.47530739,5.77,29.86944444,15.85722222,0.3,29.43888889,16.58333333
0,29.26,21.9093114,0,30.964,15.298,0,29.54,14.96
4,29.25483871,21.56827948,2.11,30.87774194,15.33967742,1.8,29.56129032,14.58387097
31.2,28.82580645,21.24892471,24.14,30.69129032,15.49451613,23.3,29.05806452,15.41935484
57.4,31.25666667,23.8015278,53.89,33.02233333,18.30166667,61.6,31.45333333,17.9
158,31.96774194,25.17271506,143.69,31.25258065,20.60677419,212.2,32.18387097,20.20645161
215.8,30.04,24.29930563,204.45,29.00333333,20.09366667,361.4,30.23333333,20.20333333
166.8,32.3516129,25.80228494,123.31,30.92354839,21.01741935,159.7,32.51935484,20.9516129
96.6,33.48387097,26.92134174,78.78,32.10645161,21.77129032,68.2,33.63548387,21.7
319.4,31.66785714,25.20669654,157.83,31.50678571,21.89,309.6,31.81785714,20.84285714
215.6,31.30645161,25.04811823,110.1,29.28774194,20.42483871,196,31.46451613,20.63548387
129.2,30.81333333,24.73236107,73.84,30.77766667,19.36033333,154,31,19.95333333
12,27.84827586,21.162069,4.96,29.58896552,14.76655172,8.9,28.14827586,15.2137931
12.4,27.47096774,20.1604839,15.6,28.75548387,13.78580645,14,27.78064516,13.71612903
8,29.78709677,22.18602152,13.31,31.53322581,16.35451613,10,30.08064516,15.70967742
72.6,33.85333333,25.89874997,57.58,35.78033333,20.18933333,68.2,34.12666667,19.14
53.6,34.57096774,26.93306465,47.44,35.56129032,21.29354839,45,34.75806452,20.41935484
171.4,32.37,25.72821257,96.85,33.763,21.61433333,146.2,32.57333333,20.81
271.8,31.24193548,25.09188287,223.07,29.95129032,21.25387097,239.4,31.44193548,20.87741935
318,31.96774194,25.37459677,190.06,30.20774194,21.24322581,270.3,32.13870968,21.06129032
351.6,29.95862069,24.30071838,192.17,28.57206897,20.58448276,248.4,30.22413793,20.96896552
98.8,31.41724138,24.96845048,77.12,29.79206897,19.05103448,95.8,31.72413793,19.72758621
22.6,30.34736842,23.79453911,31.06,30.62894737,17.84947368,29.1,30.55789474,18.32631579
40.4,32.75483871,27.37661297,18.3,28.85096774,26.13258065,30.4,32.75483871,23.32258065
55.2,32.77142857,27.25634468,67.59,28.65535714,26.35142857,70,32.77142857,23.19642857
67.2,33.06451613,27.47256319,56.93,29.41354839,26.55193548,53.7,33.06774194,22.9
102,32.74,27.24236107,140.21,29.15433333,26.77766667,120.3,32.74,23.18333333
638.8,29.44516129,25.72419365,419.27,27.58387097,26.11967742,558.6,29.4516129,23.59032258
315.8,29.08666667,25.44708337,122.85,26.99233333,25.21366667,256.5,29.08666667,22.95333333
207,28.61935484,24.70846771,106.96,26.57387097,24.74322581,165.4,28.61935484,22.1
270.2,28.47419355,24.75672048,156.33,26.42451613,24.44354839,259.2,28.47419355,22.23548387
82.2,29.53666667,25.30444447,53.14,27.20466667,24.76833333,74.9,29.53666667,22.28333333
45.8,30.95,26.33214293,12.98,28.17321429,25.36428571,31.6,30.97857143,22.875
2,31.54333333,26.87750007,8.11,28.40833333,25.62066667,5.2,31.55333333,23.17333333
38.4,32.1483871,27.2700269,24.57,28.74677419,26.19741935,31.8,32.1516129,23.47419355
70,32.12903226,27.07842126,59.86,28.50967742,26.15677419,63,32.13225806,23.32580645
103,32.47142857,27.6238095,42.27,28.90357143,26.73428571,94,32.47142857,24.00714286
31.8,33.38064516,27.92755368,41.54,29.68870968,27.12032258,34,33.38064516,24.19032258
573.8,31.35,27.20916663,212.96,29.08866667,26.97666667,405.7,31.35333333,24.28333333
226.2,30.87419355,26.44017652,95.98,28.47387097,26.31967742,180.7,30.87419355,23.71290323
239.6,29.4,25.84940486,137.13,27.58214286,25.82928571,247.3,29.4,23.16428571
37,28.2875,24.6265625,21.88,26.3325,24.4775,34.4,28.2875,22.1125
79,28.42068966,24.16135059,72.58,25.94896552,23.79689655,77.8,28.42068966,21.13103448
35.2,28.82,24.51319443,62.82,26.462,24.05866667,70.5,28.82333333,21.43333333
30.8,30.48387097,26.04099458,21.25,27.87354839,25.06096774,34.1,30.49032258,22.89354839
12.2,31.30666667,26.53694447,11.17,28.14166667,25.355,12.2,31.31,22.95666667
12,31.75714286,26.99285721,3.53,28.53142857,25.76285714,14.6,31.77857143,23.63571429
21.2,33.025,27.54106683,21.95,29.4575,26.87416667,15.6,33.03333333,23.38333333
246.8,31.53333333,26.80708333,194.3,28.68766667,26.69533333,237.4,31.53,23.28
320.6,29.43225806,25.76209677,247.2,27.30741935,25.69677419,301.3,29.43225806,23.30645161
109.4,28.98666667,24.78999997,77.99,26.588,24.75933333,82.4,28.98666667,22.07666667
278.2,27.87096774,24.11465048,143.41,25.99387097,24.23096774,237.5,27.87096774,21.43870968
95.2,28.39354839,24.15645161,75.84,26.25709677,24.01354839,85.2,28.39354839,20.93870968
73.2,28.57666667,24.48055553,52.81,26.251,23.961,84.8,28.57666667,21.43666667
92.2,29.82580645,25.77069897,30.6,27.37548387,24.74387097,63.1,29.84193548,22.73870968
54.8,30.23333333,26.2511111,47.52,27.75,25.264,42.2,30.24333333,23.19
14.8,31.52258065,26.79905916,5.06,28.30870968,25.60645161,13.1,31.54193548,23.06451613
17.2,32.00967742,26.80309132,49.65,28.18193548,25.72322581,17.4,32.01935484,23.17096774
52.2,31.90454545,26.85208332,61.05,28.03227273,25.63954545,66.5,31.9,23.28181818
53.6,32.03870968,26.81814506,29.71,28.40129032,25.84129032,46.3,32.03870968,22.36129032
39.8,31.89333333,26.11166673,18.22,28.391,25.73466667,33,31.89333333,21.37666667
194.2,30.67741935,25.50309139,82.95,27.88193548,25.53580645,163.1,30.68387097,21.38064516
155,29.34333333,24.84236113,103.45,26.84933333,24.79466667,153.6,29.34333333,21.81
162.6,28.19032258,23.96895168,118.05,26.02516129,24.04193548,160.5,28.19032258,21.00967742
120.6,28.10344828,24.06034483,81.88,25.52689655,23.49862069,115.2,28.10344828,20.84137931
9.6,28.63076923,24.25288454,8.51,26.09769231,23.57307692,11.5,28.63076923,20.83076923
55.4,29.43103448,25.17859186,30.79,26.82931034,24.25793103,34.3,29.43103448,22.15517241
1.8,31.39333333,26.5711111,6.33,28.26533333,25.319,3.4,31.43333333,23.18666667
10.6,31.92580645,26.93293023,4.3,28.2316129,25.59903226,7,31.93548387,22.95483871
25.6,32.08064516,27.44744623,16.43,28.79967742,26.13193548,22.8,32.1,23.80322581
20.2,32.72857143,27.64761907,9.11,29.025,26.51357143,18.9,32.72857143,23.50357143
37.8,32.73448276,27.70589079,15.77,29.04103448,26.49448276,36.2,32.73448276,23.3862069
225,32.18666667,26.92541673,163.44,28.775,26.334,212.9,32.19,23
202,30.47741935,25.88481177,114.27,27.67645161,25.71258065,189.1,30.47741935,22.84193548
172.4,29.86666667,25.05297977,120.63,27.21733333,25.28233333,162.4,29.86666667,21.94666667
210.8,28.99677419,24.57048277,178.1,26.50064516,24.54580645,180.1,28.99354839,21.64516129
145.8,28.54137931,24.35761497,101.78,26.25965517,24.19482759,143.3,28.54137931,21.64482759
49,29.29333333,25.07708333,30.58,26.691,24.29766667,45.8,29.29333333,21.76666667
177.2,29.68709677,25.61330642,77.71,27.46935484,24.94483871,182.9,29.69354839,22.40322581
59,30.12333333,25.97611113,44.14,27.72833333,25.28333333,45.5,30.13333333,22.93
8.2,31.66129032,26.94310423,29.16,28.57677419,25.69032258,8.6,31.68387097,23.41935484
16.2,32.0483871,26.87190858,19.11,28.46322581,25.87096774,17.7,32.0483871,22.5516129
45.8,32.08571429,26.80744046,43.75,28.3375,25.87428571,48.7,32.08571429,22.65714286
73.2,31.86774194,26.93696235,45.77,28.63451613,26.25322581,66.4,31.87419355,22.9483871
147.4,31.94333333,26.80166667,111.34,28.96933333,26.63166667,125.8,31.94666667,22.94666667
166.6,30.17272727,25.79981055,139.91,27.73727273,25.93681818,199.5,30.17272727,22.78636364
79.2,28.86923077,24.60737185,40.77,26.75307692,24.88615385,88.4,28.86923077,21.78461538
45,29.30344828,24.88706897,52.79,26.64275862,24.16241379,53.8,29.30689655,21.58965517
138.4,29.31290323,25.45456981,85.98,27.01258065,24.63064516,149.3,29.31612903,22.65806452
81.6,30.28666667,25.9373611,34.69,27.953,25.18733333,62.3,30.34,22.6
20.6,30.87096774,26.33467739,12.65,28.03903226,25.46935484,13.7,30.96129032,22.94193548
8.8,31.86451613,27.02497077,27.68,28.28548387,25.68967742,10.8,31.92258065,23.2483871
70.2,32.11428571,27.06949414,53.1,28.49285714,26.1125,59.6,32.20357143,23.09285714
120,31.73870968,27.1009409,47.36,28.93935484,26.47419355,87.8,31.83548387,22.98387097
80,32.32,27.17569447,53.13,29.44233333,26.673,56.5,32.42,22.86666667
168,31.0516129,26.07177419,186.63,28.3616129,26.20645161,158.3,31.1516129,22.40967742
234.2,29.52666667,25.12541667,166.53,27.25466667,25.32166667,236.8,29.62,22.11
323,28.89354839,24.71424726,173.8,26.45483871,24.64741935,239,28.99032258,22.03870968
69.2,28.84516129,24.26801074,76.77,26.31290323,24.0483871,45.1,28.91935484,20.75806452
26.4,29.88,25.13458333,20.97,27.21033333,24.557,31.6,29.97,21.53333333
36.8,30.33225806,25.85188177,23.93,27.80709677,25.06612903,19.4,30.43225806,22.28064516
1.6,32.1,26.8920834,6.35,28.61666667,25.46833333,1.5,32.21,22.96666667
25.6,32.06451613,27.11787629,37.4,28.57290323,25.90032258,22.8,32.14193548,23.14516129
93,32.15806452,27.38198935,99.43,28.92032258,26.48451613,100.4,32.2,23.8
41.2,32.57241379,27.1902299,54.59,29.13482759,26.57310345,44.9,32.62068966,22.84137931
82.6,32.92666667,27.63527783,48.22,29.19566667,26.74333333,58.8,32.96666667,23.38333333
75.4,31.83571429,27.02916664,36.31,29.07285714,26.88071429,64.5,31.83571429,23.45
23.6,30.83333333,25.796739,9.94,28.02666667,25.79,17.1,30.83333333,22
3.8,31.1,26.59490733,1.42,27.88333333,25.10888889,4.4,31.13333333,23.25555556
4,31.79,27.09041663,9.17,28.28766667,25.53466667,4.8,31.81,23.83
11.2,32.32580645,27.50698929,26.37,28.60870968,25.93451613,11.8,32.34516129,24.04193548
4.6,32.51612903,27.52123652,13.5,28.55903226,25.96677419,8.6,32.53870968,23.31290323
18.8,32.48571429,27.62886914,13.51,28.67821429,26.23285714,26.4,32.51071429,23.66071429
55.4,30.66333333,26.29166667,347.51,28.10566667,26.10533333,247.8,30.66666667,23.22333333
314.6,29.35333333,25.2959722,225.69,26.965,25.28266667,275.3,29.35333333,22.69
182.4,28.18064516,24.35416671,209.87,25.59774194,24.06096774,181.6,28.18064516,21.62580645
116.8,28.2,23.96451613,95.16,25.63354839,23.49870968,131.2,28.2,21.18387097
215,28.35666667,24.3865277,166.12,25.94466667,23.976,171.5,28.35666667,21.56
47.4,29.37096774,25.49798384,50.8,26.84548387,24.48935484,44.6,29.37419355,22.63225806
0.8,30.67,26.3905556,34.25,27.885,25.072,4.6,30.73,22.89666667
37.2,31.48275862,26.3432471,166.03,27.83172414,25.84,58.1,31.48275862,22.40689655
122.2,30.81612903,25.77284945,81.59,27.51516129,25.47193548,103.6,30.81612903,22.22258065
103.2,29.94666667,25.01499997,137.98,27.065,24.99966667,111.3,29.94666667,21.64666667
123.2,28.80967742,24.13266135,89.95,26.1683871,23.97935484,106.1,28.80967742,20.77741935
21.2,29.52903226,24.44099448,27.99,26.61096774,23.94645161,22.1,29.52903226,20.41612903
24.4,30.12,25.36430553,22.62,26.76666667,24.21466667,19.9,30.12,21.89333333
22.2,31.34516129,26.55913981,15.17,27.98677419,25.16903226,13.3,31.37096774,23.04193548
15.4,31.60666667,26.9269445,21.94,28.18766667,25.67166667,16.2,31.61,23.66666667
23.8,32.57096774,27.30201616,24.6,28.63483871,25.93354839,21.3,32.58064516,23.16774194
57.2,32.69677419,27.28938161,30.92,28.56967742,26.16064516,55.6,32.69354839,23.26451613
64,33.075,28.14092264,50.35,29.44285714,26.83035714,48.2,33.07857143,24.41071429
135,33.52258065,28.0122311,126.34,29.72483871,27.19548387,165.5,33.52580645,24.06451613
131.4,32.17,27.23347223,49.3,29.47966667,27.09533333,80.2,32.18,23.43
102.8,31.93870968,26.210215,94.04,28.87612903,26.59225806,74.5,31.93870968,22.34193548
172,30.02666667,25.00291667,207.56,27.524,25.64166667,169.6,30.02666667,21.91
212.2,29.46774194,24.55430106,266.82,26.60870968,24.77935484,199.3,29.46774194,21.43225806
100.4,29.21935484,24.25215058,92.25,26.09967742,24.00774194,91.7,29.21935484,20.91290323
34.2,30.18333333,25.2351389,71.33,26.856,24.40166667,39.2,30.18333333,21.66666667
11,31.48064516,26.41344081,44.1,27.62032258,24.97548387,12.6,31.48064516,22.67741935
2.2,32.5,27.18763887,2.67,28.571,25.70333333,4.1,32.49666667,23.20333333
17.8,32.58387097,27.47728497,8.51,28.76677419,26.02,13.3,32.59354839,23.51290323
2.2,33.21333333,27.9189296,4.64,28.92133333,26.10866667,2.8,33.21333333,23.78
71,32.55,27.8440105,30.9,29.624375,27.086875,51,32.575,24.10625
140.6,32.64516129,27.60000006,190.68,29.63,27.21741935,140.4,32.6516129,23.89677419
242.6,31.76,26.9416666,208.49,29.09933333,26.96766667,218,31.76333333,23.36666667
284.8,30.4516129,26.14354842,182.82,28.18612903,26.44645161,260.7,30.4516129,23.58064516
211.8,29.52083333,25.35260421,168.17,27.47458333,25.73416667,203.3,29.52083333,22.67083333
7.8,29.06,24.6644926,6.11,26.62,24.574,6.3,29.06,21.46
356.6,29.98214286,24.32190093,393.16,27.97214286,21.41571429,390.9,30.04642857,21.22857143
177.6,31.12592593,24.97571796,194.76,28.68037037,20.62037037,169.7,31.1962963,20.91851852
148,32.2516129,25.4069659,107.06,29.71935484,19.97322581,140.3,32.30322581,20.42580645
51.2,31.96666667,24.6593055,32.03,29.68533333,19.30133333,45.7,32.04333333,19.39
34,28.89032258,21.25462942,30.8,27.31451613,14.92709677,29.8,28.97419355,15.20967742
0,29.43,21.11692633,3.25,28.28233333,13.996,0,29.50333333,14.00333333
62.6,28.87096774,20.61216535,39.28,28.14483871,13.73032258,46.7,28.92903226,14.05806452
0,31.1862069,22.79601445,0.45,31.22275862,14.89551724,0,31.28275862,15.0137931
8.8,34.23,26.21847223,17.05,35.018,19.113,4.9,34.32,18.86333333
77.6,33.99354839,26.81380897,80.81,34.98419355,21.72870968,82.7,34.07419355,20.70322581
67,31.72173913,25.20749343,55.1,31.95086957,20.75695652,81.2,31.84347826,20.33913043
221.6,31.5483871,25.07069894,170.09,30.61903226,20.67032258,206.9,31.61612903,20.6
219.6,29.68,24.14664143,313.31,28.888,21.03866667,295.1,29.74666667,20.79666667
220.2,29.884,23.83787612,204.77,28.1024,20.4836,255.3,29.972,20.316
216.4,30.01935484,23.64778835,169.65,28.4383871,19.59967742,171.9,30.14516129,19.7516129
192.8,29.51666667,23.17597217,133.52,27.77366667,19.301,187.7,29.65333333,19.24333333
40,27.19677419,20.28558326,24.53,26.11419355,15.10096774,36.2,27.37419355,14.99354839
0.2,28.44666667,20.83810713,0.56,27.42866667,15.04166667,2,28.61,15.04666667
0,29.47096774,20.91962358,6.16,28.3616129,13.45612903,0,29.56774194,13.2516129
17.6,31.40645161,23.52782255,11.28,31.64612903,16.78870968,10.7,31.56774194,16.49677419
12.4,32.17,24.01208333,12.83,33.53566667,17.289,15.1,32.35,16.70333333
96.2,32.23870968,25.48306452,106.49,33.02903226,20.92806452,121.9,32.39032258,20.1
1,31.19666667,24.55498187,89.17,31.78,20.97533333,110.8,31.35333333,19.82333333
39.6,31.1483871,24.56666674,288.83,30.31451613,20.64580645,248.1,31.22903226,20.00967742
20.2,30.6,24.15508416,253.67,28.56451613,20.42387097,271.5,30.68709677,20.22903226
124.4,30.99285714,24.81056543,166,28.85357143,21.02857143,190.7,31.075,20.95
43.8,30.80322581,24.49206994,188.97,28.76548387,20.93709677,193.1,30.90645161,20.70967742
39.4,29.93333333,23.0331944,72.77,28.003,18.058,38.8,30.02333333,17.86
72.8,29.23548387,21.84489245,41.21,27.52483871,16.30096774,44.7,29.33225806,16.01290323
30,26.75,19.12472233,20.85,25.89133333,13.73933333,21.2,26.91666667,13.49
15,29.70967742,21.37432794,19.9,28.86774194,15.49935484,10.7,29.8516129,15.13548387
14.6,30.17096774,22.14637097,28.96,30.41419355,16.79193548,23.6,30.28387097,15.86774194
180.2,31.29666667,24.31541667,110.61,31.435,19.94166667,177.7,31.42666667,19.47333333
129.2,30.825,26.21644018,76.28,31.05964286,20.685,111.4,30.98571429,22.35
283.6,30.89333333,26.3051389,167.68,29.98166667,21.75933333,246.8,31.14333333,22.73
346.2,28.86774194,24.56344084,333.1,27.77096774,20.88645161,397.7,29.0516129,21.60967742
206.4,29.7,25.12489003,284.64,28.63419355,20.9583871,249.2,29.91935484,22.02580645
206,31.35714286,25.71622029,193.65,29.71035714,20.88,213.9,31.58214286,21.77142857
193.6,30.91290323,25.40349465,112.43,29.05,20.72419355,164.7,31.10967742,21.46774194
60.4,29.74666667,23.54277777,58.01,28.02666667,17.782,86.6,29.87333333,18.37333333
